"GEO_ID","NAME","H016G001","H016G002","H016G003","H016G004","H016G005","H016G006","H016G007","H016G008","H016G009","H016G010","H016G011","H016G012","H016G013","H016G014","H016G015","H016G016","H016G017"
"8710000US3612168","ZCTA5 12168, New York","6","6","2","2","1","1","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3612169","ZCTA5 12169, New York","3","3","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3612170","ZCTA5 12170, New York","21","14","4","2","5","1","1","0","1","7","4","3","0","0","0","0","0"
"8710000US3612172","ZCTA5 12172, New York","3","1","0","1","0","0","0","0","0","2","2","0","0","0","0","0","0"
"8710000US3612173","ZCTA5 12173, New York","7","6","1","4","0","0","1","0","0","1","1","0","0","0","0","0","0"
"8710000US3612174","ZCTA5 12174, New York","2","1","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0"
"8710000US3612175","ZCTA5 12175, New York","2","1","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0"
"8710000US3612176","ZCTA5 12176, New York","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3612177","ZCTA5 12177, New York","3","3","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0"
"8710000US3612180","ZCTA5 12180, New York","400","82","22","16","16","21","5","2","0","318","91","88","63","47","17","6","6"
"8710000US3612182","ZCTA5 12182, New York","108","37","9","6","12","5","2","3","0","71","26","11","17","5","6","4","2"
"8710000US3612183","ZCTA5 12183, New York","17","0","0","0","0","0","0","0","0","17","4","7","2","3","1","0","0"
"8710000US3612184","ZCTA5 12184, New York","12","7","1","2","2","2","0","0","0","5","2","2","1","0","0","0","0"
"8710000US3612185","ZCTA5 12185, New York","8","3","0","2","0","1","0","0","0","5","1","3","1","0","0","0","0"
"8710000US3612186","ZCTA5 12186, New York","18","12","3","4","3","0","1","1","0","6","1","4","1","0","0","0","0"
"8710000US3612187","ZCTA5 12187, New York","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3612188","ZCTA5 12188, New York","53","25","4","9","6","6","0","0","0","28","10","10","2","2","2","2","0"
"8710000US3612189","ZCTA5 12189, New York","102","16","4","4","4","1","2","1","0","86","30","27","14","10","4","1","0"
"8710000US3612190","ZCTA5 12190, New York","4","0","0","0","0","0","0","0","0","4","0","1","2","1","0","0","0"
"8710000US3612192","ZCTA5 12192, New York","7","4","0","4","0","0","0","0","0","3","1","0","2","0","0","0","0"
"8710000US3612193","ZCTA5 12193, New York","9","8","4","2","0","1","1","0","0","1","0","1","0","0","0","0","0"
"8710000US3612194","ZCTA5 12194, New York","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3612195","ZCTA5 12195, New York","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0"
"8710000US3612196","ZCTA5 12196, New York","7","5","1","2","1","1","0","0","0","2","0","1","1","0","0","0","0"
"8710000US3612197","ZCTA5 12197, New York","13","11","4","4","0","2","1","0","0","2","0","1","1","0","0","0","0"
"8710000US3612198","ZCTA5 12198, New York","22","17","4","4","2","3","3","1","0","5","3","1","0","0","0","1","0"
"8710000US3612202","ZCTA5 12202, New York","147","20","4","9","2","3","0","0","2","127","48","34","14","14","5","9","3"
"8710000US3612203","ZCTA5 12203, New York","205","57","18","15","10","8","4","1","1","148","64","44","15","20","2","1","2"
"8710000US3612204","ZCTA5 12204, New York","71","17","4","6","4","3","0","0","0","54","19","16","13","4","1","1","0"
"8710000US3612205","ZCTA5 12205, New York","126","64","11","14","12","15","6","4","2","62","27","8","10","4","5","6","2"
"8710000US3612206","ZCTA5 12206, New York","214","42","8","9","10","7","2","4","2","172","64","44","22","22","10","6","4"
"8710000US3612207","ZCTA5 12207, New York","31","0","0","0","0","0","0","0","0","31","21","4","1","2","1","1","1"
"8710000US3612208","ZCTA5 12208, New York","192","55","10","18","12","8","3","3","1","137","53","32","31","10","7","2","2"
"8710000US3612209","ZCTA5 12209, New York","91","37","7","12","5","6","4","2","1","54","21","9","6","12","4","1","1"
"8710000US3612210","ZCTA5 12210, New York","164","23","12","6","1","1","2","0","1","141","67","45","10","6","5","6","2"
"8710000US3612211","ZCTA5 12211, New York","27","24","3","9","2","7","1","1","1","3","0","1","0","0","1","0","1"
"8710000US3612222","ZCTA5 12222, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3612302","ZCTA5 12302, New York","81","52","11","12","8","13","6","1","1","29","12","7","7","1","1","1","0"
"8710000US3612303","ZCTA5 12303, New York","243","131","12","18","36","32","21","9","3","112","20","25","28","22","9","6","2"
"8710000US3612304","ZCTA5 12304, New York","365","143","20","34","26","28","20","9","6","222","49","44","51","38","22","11","7"
"8710000US3612305","ZCTA5 12305, New York","67","5","1","2","0","0","0","1","1","62","40","9","5","6","2","0","0"
"8710000US3612306","ZCTA5 12306, New York","110","60","9","17","13","12","5","1","3","50","19","13","11","3","3","0","1"
"8710000US3612307","ZCTA5 12307, New York","175","47","9","5","11","8","7","5","2","128","36","26","23","19","14","7","3"
"8710000US3612308","ZCTA5 12308, New York","212","66","7","12","8","17","7","11","4","146","36","36","30","21","13","5","5"
"8710000US3612309","ZCTA5 12309, New York","128","86","2","23","14","27","13","3","4","42","18","9","5","3","2","3","2"
"8710000US3612401","ZCTA5 12401, New York","325","85","13","23","16","16","7","6","4","240","72","68","41","32","13","10","4"
"8710000US3612404","ZCTA5 12404, New York","18","11","0","3","3","2","2","1","0","7","3","0","1","1","0","2","0"
"8710000US3612405","ZCTA5 12405, New York","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0"
"8710000US3612406","ZCTA5 12406, New York","6","4","1","0","2","0","0","1","0","2","1","0","1","0","0","0","0"
"8710000US3612407","ZCTA5 12407, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3612409","ZCTA5 12409, New York","3","2","0","1","0","0","1","0","0","1","1","0","0","0","0","0","0"
"8710000US3612410","ZCTA5 12410, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3612411","ZCTA5 12411, New York","3","1","0","1","0","0","0","0","0","2","0","0","2","0","0","0","0"
"8710000US3612412","ZCTA5 12412, New York","6","3","1","1","0","0","1","0","0","3","0","0","2","0","0","0","1"
"8710000US3612413","ZCTA5 12413, New York","14","7","2","3","0","1","0","0","1","7","3","1","1","0","2","0","0"
"8710000US3612414","ZCTA5 12414, New York","79","35","8","12","7","5","1","1","1","44","18","4","8","6","3","4","1"
"8710000US3612416","ZCTA5 12416, New York","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3612417","ZCTA5 12417, New York","5","4","1","1","0","1","1","0","0","1","0","1","0","0","0","0","0"
"8710000US3612418","ZCTA5 12418, New York","2","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0"
"8710000US3612419","ZCTA5 12419, New York","2","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3612420","ZCTA5 12420, New York","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3612421","ZCTA5 12421, New York","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"8710000US3612422","ZCTA5 12422, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3612423","ZCTA5 12423, New York","5","2","1","0","1","0","0","0","0","3","0","2","0","1","0","0","0"
"8710000US3612424","ZCTA5 12424, New York","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3612427","ZCTA5 12427, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3612428","ZCTA5 12428, New York","75","25","3","9","5","2","4","1","1","50","14","6","11","10","4","5","0"
"8710000US3612429","ZCTA5 12429, New York","2","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0"
"8710000US3612430","ZCTA5 12430, New York","8","8","3","4","1","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3612431","ZCTA5 12431, New York","2","2","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3612432","ZCTA5 12432, New York","2","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3612433","ZCTA5 12433, New York","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"8710000US3612434","ZCTA5 12434, New York","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0"
"8710000US3612435","ZCTA5 12435, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3612436","ZCTA5 12436, New York","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3612438","ZCTA5 12438, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3612439","ZCTA5 12439, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3612440","ZCTA5 12440, New York","13","9","1","2","4","0","2","0","0","4","2","1","1","0","0","0","0"
"8710000US3612441","ZCTA5 12441, New York","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3612442","ZCTA5 12442, New York","6","1","0","1","0","0","0","0","0","5","2","0","2","0","1","0","0"
"8710000US3612443","ZCTA5 12443, New York","10","7","2","2","0","2","1","0","0","3","2","1","0","0","0","0","0"
"8710000US3612444","ZCTA5 12444, New York","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3612446","ZCTA5 12446, New York","35","18","4","6","5","0","1","1","1","17","5","4","5","2","1","0","0"
"8710000US3612448","ZCTA5 12448, New York","2","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0"
"8710000US3612449","ZCTA5 12449, New York","24","11","4","3","2","1","1","0","0","13","8","3","1","1","0","0","0"
"8710000US3612450","ZCTA5 12450, New York","2","1","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0"
"8710000US3612451","ZCTA5 12451, New York","12","7","2","2","0","1","2","0","0","5","3","1","1","0","0","0","0"
"8710000US3612452","ZCTA5 12452, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3612453","ZCTA5 12453, New York","5","3","0","2","0","0","1","0","0","2","1","0","0","1","0","0","0"
"8710000US3612454","ZCTA5 12454, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3612455","ZCTA5 12455, New York","7","3","1","2","0","0","0","0","0","4","4","0","0","0","0","0","0"
"8710000US3612456","ZCTA5 12456, New York","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3612457","ZCTA5 12457, New York","7","4","2","1","0","1","0","0","0","3","2","0","1","0","0","0","0"
"8710000US3612458","ZCTA5 12458, New York","23","12","2","0","6","1","3","0","0","11","4","3","3","0","1","0","0"
"8710000US3612459","ZCTA5 12459, New York","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3612460","ZCTA5 12460, New York","2","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3612461","ZCTA5 12461, New York","10","5","2","2","1","0","0","0","0","5","2","3","0","0","0","0","0"
"8710000US3612463","ZCTA5 12463, New York","5","3","0","1","2","0","0","0","0","2","0","1","1","0","0","0","0"
"8710000US3612464","ZCTA5 12464, New York","8","4","1","1","0","0","1","1","0","4","3","0","1","0","0","0","0"
"8710000US3612465","ZCTA5 12465, New York","3","1","0","1","0","0","0","0","0","2","2","0","0","0","0","0","0"
"8710000US3612466","ZCTA5 12466, New York","15","9","0","3","2","1","1","2","0","6","2","3","0","0","1","0","0"
"8710000US3612468","ZCTA5 12468, New York","4","4","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0"
"8710000US3612469","ZCTA5 12469, New York","3","3","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0"
"8710000US3612470","ZCTA5 12470, New York","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0"
"8710000US3612471","ZCTA5 12471, New York","3","1","1","0","0","0","0","0","0","2","0","2","0","0","0","0","0"
"8710000US3612472","ZCTA5 12472, New York","15","5","1","2","1","1","0","0","0","10","9","1","0","0","0","0","0"
"8710000US3612473","ZCTA5 12473, New York","2","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0"
"8710000US3612474","ZCTA5 12474, New York","4","1","0","0","0","1","0","0","0","3","0","2","0","1","0","0","0"
"8710000US3612475","ZCTA5 12475, New York","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3612477","ZCTA5 12477, New York","123","55","12","25","8","6","3","0","1","68","26","18","11","6","6","1","0"
"8710000US3612480","ZCTA5 12480, New York","4","3","1","2","0","0","0","0","0","1","0","1","0","0","0","0","0"
"8710000US3612481","ZCTA5 12481, New York","6","5","1","1","1","2","0","0","0","1","1","0","0","0","0","0","0"
"8710000US3612482","ZCTA5 12482, New York","3","2","0","2","0","0","0","0","0","1","0","0","1","0","0","0","0"
"8710000US3612483","ZCTA5 12483, New York","2","0","0","0","0","0","0","0","0","2","0","1","1","0","0","0","0"
"8710000US3612484","ZCTA5 12484, New York","13","7","0","2","1","4","0","0","0","6","1","1","2","1","1","0","0"
"8710000US3612485","ZCTA5 12485, New York","8","1","0","1","0","0","0","0","0","7","6","1","0","0","0","0","0"
"8710000US3612486","ZCTA5 12486, New York","6","5","1","0","2","2","0","0","0","1","1","0","0","0","0","0","0"
"8710000US3612487","ZCTA5 12487, New York","14","8","1","4","1","2","0","0","0","6","5","0","0","0","0","1","0"
"8710000US3612489","ZCTA5 12489, New York","3","2","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0"
"8710000US3612490","ZCTA5 12490, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3612491","ZCTA5 12491, New York","7","5","0","2","1","2","0","0","0","2","1","1","0","0","0","0","0"
"8710000US3612492","ZCTA5 12492, New York","2","1","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0"
"8710000US3612493","ZCTA5 12493, New York","2","1","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0"
"8710000US3612494","ZCTA5 12494, New York","4","3","2","0","1","0","0","0","0","1","0","1","0","0","0","0","0"
"8710000US3612495","ZCTA5 12495, New York","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3612496","ZCTA5 12496, New York","6","4","0","3","1","0","0","0","0","2","2","0","0","0","0","0","0"
"8710000US3612498","ZCTA5 12498, New York","41","26","5","13","3","3","2","0","0","15","5","4","2","1","2","0","1"
"8710000US3612501","ZCTA5 12501, New York","16","5","1","0","0","3","1","0","0","11","5","0","2","2","1","0","1"
"8710000US3612502","ZCTA5 12502, New York","4","3","1","1","0","0","0","0","1","1","0","0","1","0","0","0","0"
"8710000US3612503","ZCTA5 12503, New York","3","2","0","0","1","1","0","0","0","1","0","1","0","0","0","0","0"
"8710000US3612504","ZCTA5 12504, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3612507","ZCTA5 12507, New York","2","1","0","0","1","0","0","0","0","1","0","0","0","0","1","0","0"
"8710000US3612508","ZCTA5 12508, New York","179","69","10","18","16","12","6","2","5","110","35","26","21","15","8","4","1"
"8710000US3612512","ZCTA5 12512, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3612513","ZCTA5 12513, New York","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0"
"8710000US3612514","ZCTA5 12514, New York","8","7","1","1","2","1","1","1","0","1","0","1","0","0","0","0","0"
"8710000US3612515","ZCTA5 12515, New York","9","6","0","3","2","0","0","1","0","3","1","0","0","1","0","0","1"
"8710000US3612516","ZCTA5 12516, New York","8","2","0","1","1","0","0","0","0","6","2","1","1","1","1","0","0"
"8710000US3612517","ZCTA5 12517, New York","2","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","1"
"8710000US3612518","ZCTA5 12518, New York","25","15","1","5","1","1","2","3","2","10","4","3","1","1","0","0","1"
"8710000US3612520","ZCTA5 12520, New York","18","9","1","2","2","3","1","0","0","9","5","0","2","1","1","0","0"
"8710000US3612521","ZCTA5 12521, New York","8","6","1","0","3","0","2","0","0","2","2","0","0","0","0","0","0"
"8710000US3612522","ZCTA5 12522, New York","38","20","5","5","4","3","2","1","0","18","3","3","3","6","2","1","0"
"8710000US3612523","ZCTA5 12523, New York","4","4","1","0","2","1","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3612524","ZCTA5 12524, New York","76","43","10","14","7","5","4","3","0","33","16","6","4","5","1","0","1"
"8710000US3612525","ZCTA5 12525, New York","9","8","1","0","3","3","0","1","0","1","0","0","0","0","0","1","0"
"8710000US3612526","ZCTA5 12526, New York","15","8","3","2","2","0","1","0","0","7","1","3","1","2","0","0","0"
"8710000US3612527","ZCTA5 12527, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3612528","ZCTA5 12528, New York","83","46","7","9","13","11","3","1","2","37","10","12","4","3","4","2","2"
"8710000US3612529","ZCTA5 12529, New York","3","1","0","1","0","0","0","0","0","2","0","1","1","0","0","0","0"
"8710000US3612530","ZCTA5 12530, New York","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3612531","ZCTA5 12531, New York","12","9","2","2","1","4","0","0","0","3","0","0","1","1","1","0","0"
"8710000US3612533","ZCTA5 12533, New York","95","82","4","21","14","25","12","2","4","13","1","3","1","4","3","1","0"
