"GEO_ID","NAME","H016F001","H016F002","H016F003","H016F004","H016F005","H016F006","H016F007","H016F008","H016F009","H016F010","H016F011","H016F012","H016F013","H016F014","H016F015","H016F016","H016F017"
"8710000US3612137","ZCTA5 12137, New York","4","2","0","1","1","0","0","0","0","2","0","0","1","1","0","0","0"
"8710000US3612138","ZCTA5 12138, New York","3","3","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3612139","ZCTA5 12139, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3612140","ZCTA5 12140, New York","4","1","1","0","0","0","0","0","0","3","1","0","0","2","0","0","0"
"8710000US3612143","ZCTA5 12143, New York","22","5","0","2","1","1","1","0","0","17","4","4","5","1","3","0","0"
"8710000US3612144","ZCTA5 12144, New York","36","6","1","2","1","1","1","0","0","30","8","5","10","2","4","0","1"
"8710000US3612147","ZCTA5 12147, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3612148","ZCTA5 12148, New York","9","5","0","1","1","2","1","0","0","4","0","1","0","1","0","1","1"
"8710000US3612149","ZCTA5 12149, New York","3","1","0","0","0","1","0","0","0","2","0","0","1","1","0","0","0"
"8710000US3612150","ZCTA5 12150, New York","2","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0"
"8710000US3612151","ZCTA5 12151, New York","3","1","0","0","0","1","0","0","0","2","2","0","0","0","0","0","0"
"8710000US3612153","ZCTA5 12153, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3612154","ZCTA5 12154, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3612155","ZCTA5 12155, New York","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3612156","ZCTA5 12156, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3612157","ZCTA5 12157, New York","4","3","0","2","0","0","1","0","0","1","0","0","0","1","0","0","0"
"8710000US3612158","ZCTA5 12158, New York","8","3","0","0","0","1","2","0","0","5","1","1","2","1","0","0","0"
"8710000US3612159","ZCTA5 12159, New York","12","8","0","3","2","2","0","1","0","4","3","1","0","0","0","0","0"
"8710000US3612160","ZCTA5 12160, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3612161","ZCTA5 12161, New York","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0"
"8710000US3612164","ZCTA5 12164, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3612165","ZCTA5 12165, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3612166","ZCTA5 12166, New York","2","1","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0"
"8710000US3612167","ZCTA5 12167, New York","5","1","0","1","0","0","0","0","0","4","2","2","0","0","0","0","0"
"8710000US3612168","ZCTA5 12168, New York","3","3","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0"
"8710000US3612169","ZCTA5 12169, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3612170","ZCTA5 12170, New York","4","2","1","1","0","0","0","0","0","2","0","0","0","2","0","0","0"
"8710000US3612172","ZCTA5 12172, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3612173","ZCTA5 12173, New York","9","2","0","0","0","2","0","0","0","7","1","2","0","1","2","0","1"
"8710000US3612174","ZCTA5 12174, New York","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"8710000US3612175","ZCTA5 12175, New York","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"8710000US3612176","ZCTA5 12176, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3612177","ZCTA5 12177, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3612180","ZCTA5 12180, New York","383","50","7","15","8","9","4","3","4","333","74","78","76","58","31","8","8"
"8710000US3612182","ZCTA5 12182, New York","71","18","2","7","2","0","1","5","1","53","7","11","17","7","5","3","3"
"8710000US3612183","ZCTA5 12183, New York","7","0","0","0","0","0","0","0","0","7","3","2","1","1","0","0","0"
"8710000US3612184","ZCTA5 12184, New York","16","5","0","1","0","2","2","0","0","11","0","2","2","0","3","3","1"
"8710000US3612185","ZCTA5 12185, New York","4","2","0","0","2","0","0","0","0","2","1","0","0","0","0","0","1"
"8710000US3612186","ZCTA5 12186, New York","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0"
"8710000US3612187","ZCTA5 12187, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3612188","ZCTA5 12188, New York","8","3","0","3","0","0","0","0","0","5","1","3","1","0","0","0","0"
"8710000US3612189","ZCTA5 12189, New York","82","13","4","3","1","1","3","0","1","69","18","21","13","9","4","2","2"
"8710000US3612190","ZCTA5 12190, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3612192","ZCTA5 12192, New York","2","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3612193","ZCTA5 12193, New York","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"8710000US3612194","ZCTA5 12194, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3612195","ZCTA5 12195, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3612196","ZCTA5 12196, New York","2","1","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0"
"8710000US3612197","ZCTA5 12197, New York","6","5","0","1","1","1","0","0","2","1","1","0","0","0","0","0","0"
"8710000US3612198","ZCTA5 12198, New York","2","1","0","0","0","0","1","0","0","1","0","1","0","0","0","0","0"
"8710000US3612202","ZCTA5 12202, New York","185","15","1","3","5","3","1","1","1","170","58","31","38","25","12","5","1"
"8710000US3612203","ZCTA5 12203, New York","125","36","7","9","6","6","4","3","1","89","37","23","21","6","1","1","0"
"8710000US3612204","ZCTA5 12204, New York","55","13","3","4","3","2","1","0","0","42","11","15","8","3","5","0","0"
"8710000US3612205","ZCTA5 12205, New York","78","34","2","3","11","11","5","2","0","44","15","7","11","4","4","2","1"
"8710000US3612206","ZCTA5 12206, New York","264","32","3","8","4","9","7","1","0","232","70","47","38","27","32","11","7"
"8710000US3612207","ZCTA5 12207, New York","43","1","0","0","0","1","0","0","0","42","24","3","3","6","3","2","1"
"8710000US3612208","ZCTA5 12208, New York","112","21","6","5","3","3","2","1","1","91","19","31","15","18","4","3","1"
"8710000US3612209","ZCTA5 12209, New York","113","40","4","7","9","10","3","5","2","73","12","20","12","19","4","3","3"
"8710000US3612210","ZCTA5 12210, New York","125","8","2","2","3","1","0","0","0","117","32","40","20","15","6","2","2"
"8710000US3612211","ZCTA5 12211, New York","10","7","0","3","0","2","1","1","0","3","0","2","0","1","0","0","0"
"8710000US3612222","ZCTA5 12222, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3612302","ZCTA5 12302, New York","39","19","3","7","4","3","2","0","0","20","4","8","3","2","2","1","0"
"8710000US3612303","ZCTA5 12303, New York","330","162","9","30","36","47","25","8","7","168","34","42","33","31","17","6","5"
"8710000US3612304","ZCTA5 12304, New York","381","178","8","32","32","49","33","13","11","203","38","52","33","38","27","7","8"
"8710000US3612305","ZCTA5 12305, New York","68","0","0","0","0","0","0","0","0","68","44","13","7","2","1","0","1"
"8710000US3612306","ZCTA5 12306, New York","117","68","4","14","12","18","9","9","2","49","14","15","7","5","4","2","2"
"8710000US3612307","ZCTA5 12307, New York","314","119","14","21","21","34","12","10","7","195","44","47","30","35","16","13","10"
"8710000US3612308","ZCTA5 12308, New York","260","84","5","18","21","22","12","3","3","176","28","47","47","24","19","11","0"
"8710000US3612309","ZCTA5 12309, New York","72","46","2","9","12","12","7","2","2","26","4","10","6","2","1","2","1"
"8710000US3612401","ZCTA5 12401, New York","371","83","15","13","16","22","10","4","3","288","49","42","50","61","46","24","16"
"8710000US3612404","ZCTA5 12404, New York","14","10","2","4","2","1","0","0","1","4","0","1","0","3","0","0","0"
"8710000US3612405","ZCTA5 12405, New York","2","0","0","0","0","0","0","0","0","2","1","0","0","0","1","0","0"
"8710000US3612406","ZCTA5 12406, New York","4","0","0","0","0","0","0","0","0","4","0","1","1","1","1","0","0"
"8710000US3612407","ZCTA5 12407, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3612409","ZCTA5 12409, New York","4","4","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3612410","ZCTA5 12410, New York","2","1","1","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"8710000US3612411","ZCTA5 12411, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3612412","ZCTA5 12412, New York","5","1","0","0","0","1","0","0","0","4","0","0","2","2","0","0","0"
"8710000US3612413","ZCTA5 12413, New York","12","3","1","2","0","0","0","0","0","9","1","3","1","2","2","0","0"
"8710000US3612414","ZCTA5 12414, New York","56","16","4","3","3","2","2","2","0","40","11","7","9","3","6","1","3"
"8710000US3612416","ZCTA5 12416, New York","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"8710000US3612417","ZCTA5 12417, New York","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0"
"8710000US3612418","ZCTA5 12418, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3612419","ZCTA5 12419, New York","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3612420","ZCTA5 12420, New York","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3612421","ZCTA5 12421, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3612422","ZCTA5 12422, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3612423","ZCTA5 12423, New York","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3612424","ZCTA5 12424, New York","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3612427","ZCTA5 12427, New York","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3612428","ZCTA5 12428, New York","135","43","8","11","8","7","6","2","1","92","27","22","16","11","10","6","0"
"8710000US3612429","ZCTA5 12429, New York","2","1","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0"
"8710000US3612430","ZCTA5 12430, New York","23","5","0","1","1","1","1","1","0","18","1","1","2","2","5","3","4"
"8710000US3612431","ZCTA5 12431, New York","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3612432","ZCTA5 12432, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3612433","ZCTA5 12433, New York","2","2","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3612434","ZCTA5 12434, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3612435","ZCTA5 12435, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3612436","ZCTA5 12436, New York","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0"
"8710000US3612438","ZCTA5 12438, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3612439","ZCTA5 12439, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3612440","ZCTA5 12440, New York","2","1","0","0","0","0","1","0","0","1","0","1","0","0","0","0","0"
"8710000US3612441","ZCTA5 12441, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3612442","ZCTA5 12442, New York","3","1","0","1","0","0","0","0","0","2","1","0","0","1","0","0","0"
"8710000US3612443","ZCTA5 12443, New York","3","2","0","0","0","1","1","0","0","1","0","1","0","0","0","0","0"
"8710000US3612444","ZCTA5 12444, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3612446","ZCTA5 12446, New York","20","8","1","3","2","0","2","0","0","12","1","3","1","5","2","0","0"
"8710000US3612448","ZCTA5 12448, New York","2","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3612449","ZCTA5 12449, New York","6","2","0","0","2","0","0","0","0","4","0","1","1","1","0","0","1"
"8710000US3612450","ZCTA5 12450, New York","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0"
"8710000US3612451","ZCTA5 12451, New York","2","1","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0"
"8710000US3612452","ZCTA5 12452, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3612453","ZCTA5 12453, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3612454","ZCTA5 12454, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3612455","ZCTA5 12455, New York","10","7","1","0","0","3","1","2","0","3","0","1","0","1","0","0","1"
"8710000US3612456","ZCTA5 12456, New York","3","3","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3612457","ZCTA5 12457, New York","4","1","0","1","0","0","0","0","0","3","0","1","0","0","0","2","0"
"8710000US3612458","ZCTA5 12458, New York","33","18","4","2","3","5","2","2","0","15","4","3","4","4","0","0","0"
"8710000US3612459","ZCTA5 12459, New York","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3612460","ZCTA5 12460, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3612461","ZCTA5 12461, New York","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"8710000US3612463","ZCTA5 12463, New York","3","2","1","0","0","1","0","0","0","1","1","0","0","0","0","0","0"
"8710000US3612464","ZCTA5 12464, New York","3","1","0","0","0","0","1","0","0","2","2","0","0","0","0","0","0"
"8710000US3612465","ZCTA5 12465, New York","3","1","0","1","0","0","0","0","0","2","1","0","0","0","1","0","0"
"8710000US3612466","ZCTA5 12466, New York","12","5","1","1","1","1","0","0","1","7","1","1","3","0","2","0","0"
"8710000US3612468","ZCTA5 12468, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3612469","ZCTA5 12469, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3612470","ZCTA5 12470, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3612471","ZCTA5 12471, New York","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"8710000US3612472","ZCTA5 12472, New York","8","3","1","2","0","0","0","0","0","5","0","2","1","0","0","2","0"
"8710000US3612473","ZCTA5 12473, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3612474","ZCTA5 12474, New York","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"8710000US3612475","ZCTA5 12475, New York","3","1","0","1","0","0","0","0","0","2","0","2","0","0","0","0","0"
"8710000US3612477","ZCTA5 12477, New York","40","19","2","1","4","7","4","0","1","21","6","5","6","3","0","0","1"
"8710000US3612480","ZCTA5 12480, New York","3","1","1","0","0","0","0","0","0","2","1","1","0","0","0","0","0"
"8710000US3612481","ZCTA5 12481, New York","6","3","1","2","0","0","0","0","0","3","1","0","2","0","0","0","0"
"8710000US3612482","ZCTA5 12482, New York","2","1","0","1","0","0","0","0","0","1","0","0","0","0","1","0","0"
"8710000US3612483","ZCTA5 12483, New York","4","1","0","0","0","1","0","0","0","3","1","1","1","0","0","0","0"
"8710000US3612484","ZCTA5 12484, New York","6","1","0","0","0","1","0","0","0","5","1","3","0","1","0","0","0"
"8710000US3612485","ZCTA5 12485, New York","6","2","0","0","1","0","0","1","0","4","1","1","1","0","0","0","1"
"8710000US3612486","ZCTA5 12486, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3612487","ZCTA5 12487, New York","11","3","0","3","0","0","0","0","0","8","0","5","1","1","0","1","0"
"8710000US3612489","ZCTA5 12489, New York","8","6","1","2","1","1","1","0","0","2","0","0","0","2","0","0","0"
"8710000US3612490","ZCTA5 12490, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3612491","ZCTA5 12491, New York","3","3","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3612492","ZCTA5 12492, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3612493","ZCTA5 12493, New York","4","2","0","0","0","1","0","1","0","2","0","2","0","0","0","0","0"
"8710000US3612494","ZCTA5 12494, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3612495","ZCTA5 12495, New York","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3612496","ZCTA5 12496, New York","5","2","0","0","0","0","1","1","0","3","1","0","1","1","0","0","0"
